ParticipantNo,lChoice,lValue,rChoice,rValue
49,2362,6.74,8465,5.96
49,7192,5.77,2357,5.41
49,2308,5.22,2038,5.09
49,7900,6.5,2900,6.62
49,5800,6.36,7490,5.52
49,5593,6.47,5628,6.51
50,7053,5.22,7291,6.35
50,7461,5.8,5720,6.31
50,8206,6.43,1942,6.26
50,1720,6.79,7512,5.38
50,2302,6.43,7286,6.36
50,4536,6.01,2122,5.15
50,4625,6.4,2635,5.22
50,2020,5.68,7320,6.54
50,8320,6.24,7182,5.16
50,7179,5.06,7140,5.5
50,4617,6.6,2392,6.15
50,7632,5.22,8600,6.38
50,2616,5.97,4645,6.73
50,2384,5.92,2593,5.8
50,5530,5.38,7188,5.5
50,7509,6.03,7475,6.33
50,7354,5.51,7190,5.55
50,2191,5.3,7490,5.52
50,5531,5.15,7352,6.2
50,1659,6.57,2411,5.07
50,2305,5.41,7390,6.84
50,8161,6.71,7052,5.33
50,2605,6.26,5533,5.31
50,2514,5.19,7095,5.99
50,8467,6.35,1850,6.15
50,2308,5.22,7550,5.27
50,5764,6.74,5510,5.15
50,8117,6.02,7238,6.43
50,7501,6.85,2389,6.61
50,2025,5.78,8040,6.64
50,1333,6.11,2435,5.84
50,1903,5.5,7042,5.55
50,4600,6.41,5300,6.91
50,7460,6.81,5250,6.08
50,1605,6.59,2488,5.73
50,1910,6.71,7440,6.32
50,7830,5.26,5410,6.11
50,2152,6.93,5900,5.93
50,4619,6.46,7237,5.43
50,2506,5.67,2980,5.61
50,8191,6.07,2900,6.62
50,7506,5.34,1640,6.27
50,1900,6.65,1810,6.52
50,2579,5.53,2107,5.53
50,5750,6.6,2092,6.28
50,2342,6.2,7477,6.12
50,2377,5.19,2575,5.46
50,1670,5.82,4598,6.33
50,7165,6.09,8250,6.19
50,8130,6.58,2515,6.09
50,7019,5.2,8260,6.18
50,7620,5.78,2720,5.43
50,2032,5.58,5455,5.79
50,1560,5.97,7547,5.21
50,2372,5.48,7300,5.64
50,7493,5.35,2102,5.16
50,5990,6.54,5849,6.65
50,7001,5.32,8192,5.52
50,7233,5.09,5731,5.39
50,7546,5.4,7205,5.56
50,2445,5.39,1419,6.54
50,5040,5.39,7248,5.22
50,8021,6.79,7660,6.61
50,2521,5.78,7014,5.15
50,2511,6.21,9156,6.43
50,2500,6.16,7515,6.19
50,5628,6.51,1640,6.16
50,2010,6.25,7340,6.68
50,8193,6.73,1616,5.21
50,7250,6.62,5950,5.99
50,7080,5.27,8251,6.16
50,7600,5.9,8205,6.62
50,7192,5.77,5301,6.54
50,7900,6.5,7450,6.4
50,5661,5.96,7100,5.24
50,5020,6.32,5635,6.25
50,5711,6.62,7021,5.21
50,7507,6.25,2351,5.49
50,7240,6.02,1660,6.49
50,8211,5.76,7513,5.45
50,2019,6.07,2036,5.8
50,5626,6.71,2489,5.66
50,2362,6.74,7057,5.35
50,1908,5.28,8311,5.88
50,8465,5.96,5890,6.67
50,4100,6.11,5390,5.59
50,7496,5.92,6250,6.32
50,7039,5.93,5665,6.15
50,7242,5.28,2217,6.24
50,8341,6.25,2037,6.42
50,8312,5.37,2056,6.34
50,5395,5.34,5800,6.36
50,5500,5.42,1947,5.85
50,7482,6.36,1595,6.22
50,7195,6.02,8208,6.79
50,2880,5.18,7061,5.4
50,5740,5.21,2870,5.31
50,2357,5.41,2620,5.93
50,7820,5.39,7472,6.25
50,2606,5.92,2235,5.64
51,2616,5.97,5950,5.99
51,8325,5.63,2362,6.74
51,2594,6.05,2511,6.21
51,5875,6.03,2010,6.25
51,2880,5.18,7509,6.03
51,8161,6.71,7547,5.21
51,2092,6.28,2560,6.34
51,2025,5.78,7820,5.39
51,7080,5.27,7237,5.43
51,2514,5.19,5593,6.47
51,8117,6.02,8205,6.62
51,2382,5.67,2390,5.4
51,2488,5.73,5250,6.08
51,7183,5.58,5510,5.15
51,7042,5.55,8130,6.58
51,5530,5.38,2870,5.31
51,2575,5.46,2339,6.72
51,2374,6.29,7179,5.06
51,5764,6.74,5520,5.33
51,7100,5.24,8311,5.88
51,5711,6.62,7503,5.77
51,2019,6.07,1650,6.65
51,2372,5.48,2018,5.56
51,2442,6.17,7493,5.35
51,5215,6.83,7250,6.62
51,7195,6.02,7242,5.28
51,2597,5.61,2620,5.93
51,2060,6.49,7451,6.68
51,8250,6.19,1947,5.85
51,2389,6.61,2038,5.09
51,7500,5.33,5390,5.59
51,2605,6.26,1850,6.15
51,8251,6.16,7515,6.19
51,2489,5.66,2107,5.53
51,2273,5.41,2122,5.15
51,5020,6.32,2308,5.22
51,6250,6.32,7061,5.4
51,5900,5.93,7021,5.21
51,5500,5.42,5720,6.31
51,8600,6.38,7205,5.56
51,1640,6.27,7233,5.09
51,2217,6.24,2152,6.93
51,1659,6.57,5533,5.31
51,7472,6.25,7192,5.77
51,7340,6.68,2342,6.2
51,1605,6.59,4625,6.4
51,7057,5.35,5800,6.36
51,7620,5.78,7351,5.82
51,1616,5.21,7440,6.32
51,7496,5.92,8192,5.52
51,5731,5.39,7033,5.4
51,2500,6.16,5726,6.23
51,5990,6.54,8467,6.35
51,8031,6.76,8193,6.73
51,1450,6.37,1333,6.11
51,5395,5.34,7482,6.36
51,7019,5.2,8208,6.79
51,8040,6.64,2037,6.42
51,1720,6.79,2358,6.56
51,7489,6.54,7510,6.05
51,7053,5.22,8211,5.76
51,5040,5.39,2593,5.8
51,7352,6.2,1900,6.65
51,7354,5.51,2102,5.16
51,7300,5.64,7291,6.35
51,8206,6.43,7188,5.5
51,7165,6.09,7710,5.42
51,1910,6.71,2435,5.84
51,2377,5.19,2515,6.09
51,2513,5.8,7530,6.71
51,7513,5.45,2445,5.39
51,2235,5.64,4613,5.34
51,7495,5.9,2506,5.67
51,1595,6.22,7660,6.61
51,4619,6.46,5661,5.96
51,4100,6.11,7014,5.15
51,2392,6.15,4536,6.01
51,8158,6.53,5471,5.21
51,8465,5.96,2351,5.49
51,2635,5.22,7477,6.12
51,1670,5.82,1942,6.26
51,7240,6.02,1560,5.97
51,2305,5.41,2359,5.87
51,2606,5.92,7600,5.9
51,8021,6.79,5665,6.15
51,8312,5.37,5870,6.78
51,2900,6.62,7632,5.22
51,2191,5.3,7182,5.16
51,4598,6.33,7460,6.81
51,7248,5.22,7095,5.99
51,5750,6.6,1810,6.52
51,4645,6.73,5531,5.15
51,7506,5.34,7490,5.52
51,7505,6.1,2032,5.58
51,8320,6.24,2036,5.8
51,7052,5.33,7238,6.43
51,7550,5.27,7390,6.84
51,1908,5.28,7546,5.4
51,7039,5.93,2357,5.41
51,7279,6.22,8191,6.07
52,2579,5.53,7238,6.43
52,7188,5.5,7451,6.68
52,5622,6.33,8325,5.63
52,7014,5.15,7033,5.4
52,2019,6.07,7503,5.77
52,8620,6.04,5711,6.62
52,2032,5.58,1605,6.59
52,2390,5.4,7660,6.61
52,7710,5.42,2102,5.16
52,6250,6.32,8251,6.16
52,7460,6.81,5731,5.39
52,8031,6.76,2389,6.61
52,8161,6.71,4619,6.46
52,5740,5.21,2511,6.21
52,7495,5.9,2514,5.19
52,7183,5.58,7510,6.05
52,7900,6.5,5410,6.11
52,2302,6.43,4625,6.4
52,2305,5.41,8179,6.48
52,8600,6.38,7300,5.64
52,7493,5.35,7017,5.18
52,5533,5.31,7482,6.36
52,1616,5.21,2488,5.73
52,2513,5.8,2515,6.09
52,1333,6.11,7505,6.1
52,7182,5.16,7513,5.45
52,5990,6.54,2384,5.92
52,1419,6.54,7052,5.33
52,5455,5.79,8280,6.38
52,7140,5.5,1903,5.5
52,1810,6.52,2273,5.41
52,7233,5.09,7053,5.22
52,5875,6.03,1850,6.15
52,2720,5.43,4536,6.01
52,4645,6.73,7354,5.51
52,8193,6.73,5661,5.96
52,5800,6.36,2521,5.78
52,5900,5.93,4598,6.33
52,7820,5.39,5628,6.51
52,7340,6.68,7165,6.09
52,7026,5.38,2342,6.2
52,5250,6.08,7490,5.52
52,2392,6.15,5626,6.71
52,2025,5.78,8311,5.88
52,2308,5.22,2880,5.18
52,2506,5.67,7190,5.55
52,2489,5.66,7286,6.36
52,2500,6.16,7550,5.27
52,8208,6.79,7179,5.06
52,8118,6.14,5635,6.25
52,1640,6.27,8467,6.35
52,5720,6.31,4600,6.41
52,5870,6.78,7512,5.38
52,7279,6.22,1947,5.85
52,1660,6.49,7547,5.21
52,7019,5.2,2038,5.09
52,2900,6.62,1942,6.26
52,7546,5.4,2575,5.46
52,5020,6.32,5471,5.21
52,2351,5.49,8206,6.43
52,5593,6.47,2377,5.19
52,2036,5.8,7830,5.26
52,1670,5.82,7488,6.19
52,2635,5.22,8021,6.79
52,2435,5.84,8158,6.53
52,7095,5.99,7472,6.25
52,7600,5.9,1640,6.16
52,7042,5.55,7506,5.34
52,1595,6.22,2152,6.93
52,2060,6.49,2056,6.34
52,2122,5.15,7352,6.2
52,5531,5.15,2594,6.05
52,2374,6.29,2411,5.07
52,2616,5.97,2560,6.34
52,5950,5.99,7061,5.4
52,1900,6.65,2020,5.68
52,7205,5.56,2980,5.61
52,2597,5.61,2606,5.92
52,2442,6.17,7507,6.25
52,7192,5.77,7509,6.03
52,8117,6.02,8205,6.62
52,7475,6.33,8040,6.64
52,2445,5.39,2010,6.25
52,2620,5.93,2018,5.56
52,7461,5.8,5301,6.54
52,5530,5.38,7057,5.35
52,7100,5.24,2107,5.53
52,8260,6.18,5215,6.83
52,7450,6.4,7496,5.92
52,7501,6.85,5849,6.65
52,1659,6.57,1908,5.28
52,2359,5.87,7248,5.22
52,7320,6.54,7195,6.02
52,8250,6.19,8191,6.07
52,7477,6.12,7440,6.32
52,7530,6.71,2235,5.64
52,7632,5.22,7351,5.82
52,5040,5.39,7001,5.32
52,7240,6.02,2362,6.74
52,9156,6.43,1650,6.65
53,2372,5.48,2445,5.39
53,7352,6.2,7550,5.27
53,5301,6.54,5849,6.65
53,7488,6.19,1616,5.21
53,1908,5.28,7190,5.55
53,5626,6.71,4536,6.01
53,7510,6.05,2900,6.62
53,2019,6.07,1333,6.11
53,5500,5.42,7354,5.51
53,2342,6.2,7026,5.38
53,7500,5.33,8311,5.88
53,5410,6.11,2605,6.26
53,7503,5.77,7183,5.58
53,4613,5.34,7440,6.32
53,7057,5.35,7490,5.52
53,8465,5.96,7600,5.9
53,7505,6.1,2880,5.18
53,2488,5.73,2032,5.58
53,7489,6.54,1660,6.49
53,2506,5.67,5665,6.15
53,2020,5.68,5900,5.93
53,2339,6.72,8280,6.38
53,2511,6.21,7495,5.9
53,7233,5.09,8179,6.48
53,7238,6.43,1675,5.24
53,2575,5.46,7001,5.32
53,7320,6.54,5520,5.33
53,7461,5.8,4598,6.33
53,8117,6.02,8251,6.16
53,8320,6.24,2351,5.49
53,5455,5.79,8260,6.18
53,7242,5.28,1903,5.5
53,9156,6.43,8250,6.19
53,5720,6.31,8467,6.35
53,6250,6.32,2514,5.19
53,7482,6.36,1720,6.79
53,7546,5.4,2235,5.64
53,7205,5.56,2152,6.93
53,7188,5.5,7460,6.81
53,7237,5.43,2606,5.92
53,2392,6.15,8600,6.38
53,2102,5.16,5990,6.54
53,2056,6.34,7830,5.26
53,7014,5.15,2489,5.66
53,2593,5.8,7340,6.68
53,7477,6.12,2273,5.41
53,2025,5.78,4100,6.11
53,7179,5.06,5764,6.74
53,5300,6.91,5731,5.39
53,5593,6.47,5390,5.59
53,7506,5.34,1450,6.37
53,2308,5.22,2635,5.22
53,1650,6.65,2515,6.09
53,7512,5.38,5890,6.67
53,2980,5.61,2122,5.15
53,8208,6.79,7547,5.21
53,7513,5.45,1850,6.15
53,5395,5.34,5875,6.03
53,7501,6.85,7660,6.61
53,8158,6.53,8031,6.76
53,7017,5.18,5622,6.33
53,5726,6.23,8325,5.63
53,8206,6.43,8021,6.79
53,7710,5.42,1670,5.82
53,2720,5.43,2010,6.25
53,2377,5.19,7165,6.09
53,5750,6.6,2521,5.78
53,2362,6.74,7100,5.24
53,7509,6.03,2036,5.8
53,7052,5.33,5740,5.21
53,8312,5.37,2374,6.29
53,7493,5.35,2191,5.3
53,2302,6.43,7530,6.71
53,2060,6.49,5800,6.36
53,8205,6.62,7515,6.19
53,5020,6.32,5510,5.15
53,4617,6.6,5215,6.83
53,7250,6.62,8193,6.73
53,2018,5.56,5040,5.39
53,2384,5.92,4619,6.46
53,7472,6.25,2305,5.41
53,5635,6.25,2442,6.17
53,1810,6.52,1900,6.65
53,2107,5.53,1640,6.27
53,5531,5.15,5870,6.78
53,2382,5.67,7300,5.64
53,7080,5.27,7451,6.68
53,2500,6.16,4645,6.73
53,1910,6.71,8620,6.04
53,5711,6.62,8211,5.76
53,2579,5.53,7450,6.4
53,2597,5.61,7497,5.19
53,7632,5.22,7507,6.25
53,7900,6.5,8341,6.25
53,7061,5.4,7053,5.22
53,1640,6.16,7182,5.16
53,2389,6.61,1595,6.22
53,7039,5.93,2411,5.07
53,2620,5.93,4600,6.41
53,7390,6.84,7021,5.21
54,2032,5.58,1660,6.49
54,2036,5.8,5533,5.31
54,4100,6.11,2511,6.21
54,1670,5.82,7477,6.12
54,7238,6.43,7021,5.21
54,8250,6.19,2606,5.92
54,2372,5.48,7900,6.5
54,7820,5.39,5711,6.62
54,2605,6.26,5661,5.96
54,2038,5.09,8311,5.88
54,7240,6.02,8280,6.38
54,7351,5.82,5890,6.67
54,7490,5.52,8325,5.63
54,7530,6.71,5500,5.42
54,7354,5.51,5395,5.34
54,2593,5.8,7061,5.4
54,2018,5.56,7320,6.54
54,8161,6.71,2235,5.64
54,5665,6.15,2980,5.61
54,2620,5.93,2900,6.62
54,7620,5.78,2635,5.22
54,5040,5.39,2019,6.07
54,2575,5.46,8130,6.58
54,7660,6.61,2384,5.92
54,8205,6.62,7546,5.4
54,7451,6.68,7057,5.35
54,5990,6.54,5720,6.31
54,8211,5.76,2191,5.3
54,7026,5.38,2060,6.49
54,8600,6.38,7286,6.36
54,2374,6.29,2579,5.53
54,8158,6.53,7489,6.54
54,2362,6.74,7233,5.09
54,7632,5.22,2515,6.09
54,5530,5.38,2025,5.78
54,7053,5.22,5301,6.54
54,5764,6.74,5455,5.79
54,2506,5.67,8191,6.07
54,8206,6.43,8031,6.76
54,5593,6.47,2390,5.4
54,2359,5.87,4613,5.34
54,7505,6.1,5875,6.03
54,7080,5.27,7192,5.77
54,7513,5.45,5300,6.91
54,7550,5.27,7503,5.77
54,7190,5.55,7014,5.15
54,2389,6.61,7205,5.56
54,7096,5.54,5731,5.39
54,7179,5.06,2521,5.78
54,2594,6.05,7515,6.19
54,5626,6.71,2339,6.72
54,1640,6.16,7195,6.02
54,5849,6.65,2435,5.84
54,8179,6.48,2273,5.41
54,5622,6.33,4617,6.6
54,2092,6.28,1605,6.59
54,7499,6.47,6250,6.32
54,8021,6.79,4645,6.73
54,7242,5.28,7140,5.5
54,2377,5.19,2382,5.67
54,7500,5.33,1419,6.54
54,7237,5.43,7001,5.32
54,2560,6.34,2442,6.17
54,7183,5.58,5740,5.21
54,7509,6.03,2107,5.53
54,8118,6.14,7042,5.55
54,8620,6.04,1810,6.52
54,7352,6.2,2514,5.19
54,7052,5.33,1910,6.71
54,1850,6.15,5410,6.11
54,8040,6.64,7496,5.92
54,7495,5.9,1595,6.22
54,7460,6.81,5800,6.36
54,1900,6.65,7472,6.25
54,8465,5.96,7188,5.5
54,1903,5.5,1616,5.21
54,8192,5.52,7547,5.21
54,2056,6.34,2513,5.8
54,9156,6.43,5531,5.15
54,2308,5.22,5471,5.21
54,5510,5.15,4619,6.46
54,7510,6.05,1659,6.57
54,2500,6.16,5870,6.78
54,7095,5.99,1675,5.24
54,7710,5.42,2217,6.24
54,2020,5.68,5215,6.83
54,2037,6.42,2358,6.56
54,5750,6.6,7506,5.34
54,4625,6.4,2488,5.73
54,7182,5.16,1640,6.27
54,4598,6.33,2411,5.07
54,7250,6.62,2342,6.2
54,5635,6.25,5726,6.23
54,5250,6.08,5628,6.51
54,7501,6.85,2445,5.39
54,5950,5.99,2152,6.93
54,1333,6.11,7165,6.09
54,7019,5.2,5390,5.59
54,1947,5.85,1720,6.79
54,7017,5.18,1650,6.65
55,7497,5.19,2390,5.4
55,7190,5.55,2372,5.48
55,2384,5.92,2515,6.09
55,4617,6.6,1910,6.71
55,2359,5.87,7019,5.2
55,7340,6.68,8130,6.58
55,4600,6.41,7061,5.4
55,7450,6.4,7900,6.5
55,8600,6.38,2635,5.22
55,2032,5.58,1595,6.22
55,2435,5.84,8040,6.64
55,1650,6.65,8118,6.14
55,1616,5.21,7475,6.33
55,7451,6.68,7354,5.51
55,2025,5.78,5740,5.21
55,8179,6.48,5635,6.25
55,1670,5.82,5890,6.67
55,1900,6.65,4536,6.01
55,7095,5.99,7320,6.54
55,8205,6.62,5726,6.23
55,7493,5.35,5800,6.36
55,2038,5.09,1908,5.28
55,5455,5.79,7632,5.22
55,7490,5.52,8161,6.71
55,7279,6.22,5500,5.42
55,7830,5.26,7242,5.28
55,7165,6.09,5020,6.32
55,7472,6.25,2489,5.66
55,1947,5.85,5750,6.6
55,2122,5.15,5900,5.93
55,5711,6.62,2593,5.8
55,7460,6.81,5622,6.33
55,7501,6.85,7390,6.84
55,8208,6.79,1450,6.37
55,5300,6.91,2342,6.2
55,7192,5.77,7489,6.54
55,2351,5.49,2102,5.16
55,7250,6.62,7547,5.21
55,5531,5.15,7080,5.27
55,5849,6.65,7014,5.15
55,2575,5.46,1640,6.27
55,5395,5.34,9156,6.43
55,5731,5.39,5510,5.15
55,1605,6.59,2339,6.72
55,1640,6.16,1659,6.57
55,5471,5.21,5215,6.83
55,5301,6.54,7505,6.1
55,2606,5.92,8465,5.96
55,2620,5.93,1720,6.79
55,2152,6.93,7300,5.64
55,2597,5.61,8206,6.43
55,2056,6.34,7820,5.39
55,2217,6.24,7248,5.22
55,7100,5.24,7546,5.4
55,1810,6.52,4625,6.4
55,7482,6.36,7495,5.9
55,2980,5.61,7286,6.36
55,2235,5.64,7096,5.54
55,4619,6.46,7033,5.4
55,5990,6.54,8117,6.02
55,7499,6.47,7530,6.71
55,8031,6.76,2374,6.29
55,1850,6.15,7512,5.38
55,2616,5.97,8341,6.25
55,7550,5.27,8191,6.07
55,7351,5.82,2302,6.43
55,8192,5.52,7179,5.06
55,7042,5.55,8193,6.73
55,8251,6.16,2019,6.07
55,4598,6.33,7053,5.22
55,2020,5.68,7503,5.77
55,7140,5.5,2488,5.73
55,8021,6.79,7240,6.02
55,8467,6.35,2018,5.56
55,2191,5.3,7183,5.58
55,5390,5.59,5250,6.08
55,2442,6.17,7057,5.35
55,2377,5.19,2514,5.19
55,2358,6.56,7182,5.16
55,5410,6.11,2521,5.78
55,7506,5.34,7238,6.43
55,2362,6.74,2506,5.67
55,2392,6.15,8620,6.04
55,8280,6.38,7600,5.9
55,5870,6.78,4645,6.73
55,5950,5.99,4100,6.11
55,7710,5.42,7352,6.2
55,5875,6.03,7188,5.5
55,2605,6.26,7510,6.05
55,7620,5.78,2308,5.22
55,2445,5.39,1675,5.24
55,8320,6.24,5533,5.31
55,2382,5.67,1660,6.49
55,7026,5.38,1903,5.5
55,7461,5.8,7477,6.12
55,7052,5.33,2720,5.43
55,7513,5.45,7515,6.19
55,5628,6.51,2357,5.41
55,7496,5.92,7660,6.61
55,1419,6.54,7001,5.32
56,7095,5.99,7182,5.16
56,2372,5.48,2342,6.2
56,8205,6.62,2056,6.34
56,2092,6.28,7546,5.4
56,5390,5.59,7515,6.19
56,7820,5.39,2302,6.43
56,5395,5.34,2358,6.56
56,5731,5.39,5628,6.51
56,2305,5.41,1640,6.27
56,2060,6.49,8179,6.48
56,2377,5.19,7179,5.06
56,7286,6.36,1947,5.85
56,1908,5.28,8021,6.79
56,7505,6.1,1910,6.71
56,2389,6.61,2382,5.67
56,8206,6.43,2593,5.8
56,5471,5.21,7001,5.32
56,7195,6.02,7250,6.62
56,2515,6.09,7190,5.55
56,7352,6.2,7320,6.54
56,8467,6.35,5890,6.67
56,2445,5.39,5711,6.62
56,7061,5.4,8130,6.58
56,4619,6.46,8211,5.76
56,2411,5.07,2362,6.74
56,7500,5.33,7547,5.21
56,2018,5.56,7497,5.19
56,2036,5.8,2273,5.41
56,2217,6.24,7530,6.71
56,5410,6.11,8312,5.37
56,1560,5.97,7014,5.15
56,5593,6.47,5500,5.42
56,2870,5.31,7493,5.35
56,7510,6.05,8031,6.76
56,5726,6.23,5720,6.31
56,2720,5.43,2038,5.09
56,1900,6.65,7507,6.25
56,5635,6.25,2488,5.73
56,1640,6.16,2506,5.67
56,8117,6.02,5301,6.54
56,2575,5.46,5020,6.32
56,2616,5.97,1850,6.15
56,8192,5.52,5530,5.38
56,5870,6.78,2025,5.78
56,8193,6.73,7450,6.4
56,2019,6.07,2442,6.17
56,7451,6.68,7248,5.22
56,7238,6.43,7477,6.12
56,1616,5.21,2235,5.64
56,7183,5.58,2980,5.61
56,7509,6.03,7496,5.92
56,7017,5.18,2308,5.22
56,2357,5.41,5740,5.21
56,4617,6.6,2880,5.18
56,7600,5.9,7660,6.61
56,7205,5.56,5661,5.96
56,8118,6.14,5764,6.74
56,7039,5.93,8161,6.71
56,7021,5.21,2374,6.29
56,2191,5.3,4100,6.11
56,7512,5.38,5520,5.33
56,8250,6.19,5531,5.15
56,2597,5.61,2605,6.26
56,8260,6.18,2339,6.72
56,2560,6.34,2513,5.8
56,7390,6.84,7490,5.52
56,2390,5.4,4598,6.33
56,1810,6.52,2435,5.84
56,2606,5.92,7461,5.8
56,7482,6.36,2122,5.15
56,7033,5.4,7057,5.35
56,2032,5.58,8600,6.38
56,4645,6.73,7632,5.22
56,1659,6.57,2152,6.93
56,2351,5.49,8040,6.64
56,7188,5.5,7499,6.47
56,7351,5.82,2900,6.62
56,7475,6.33,8341,6.25
56,6250,6.32,2500,6.16
56,1650,6.65,4600,6.41
56,7460,6.81,5622,6.33
56,7096,5.54,5665,6.15
56,5455,5.79,8208,6.79
56,7620,5.78,1660,6.49
56,5800,6.36,7900,6.5
56,7192,5.77,5849,6.65
56,2514,5.19,5875,6.03
56,2489,5.66,8320,6.24
56,1720,6.79,7240,6.02
56,7830,5.26,8191,6.07
56,7513,5.45,7489,6.54
56,1595,6.22,7495,5.9
56,1670,5.82,7100,5.24
56,7506,5.34,7279,6.22
56,7052,5.33,8280,6.38
56,7354,5.51,7140,5.5
56,7488,6.19,7019,5.2
56,7026,5.38,2521,5.78
56,2020,5.68,8620,6.04
56,2384,5.92,7080,5.27
57,7195,6.02,1333,6.11
57,7510,6.05,7014,5.15
57,2191,5.3,2019,6.07
57,7660,6.61,4600,6.41
57,2435,5.84,7450,6.4
57,2515,6.09,7095,5.99
57,7503,5.77,1605,6.59
57,2358,6.56,7513,5.45
57,8467,6.35,2060,6.49
57,8341,6.25,2597,5.61
57,8250,6.19,5900,5.93
57,5720,6.31,2359,5.87
57,5520,5.33,2305,5.41
57,7461,5.8,2513,5.8
57,1650,6.65,1850,6.15
57,5622,6.33,2594,6.05
57,1660,6.49,2605,6.26
57,1640,6.16,7190,5.55
57,6250,6.32,2374,6.29
57,9156,6.43,5635,6.25
57,4598,6.33,5875,6.03
57,2616,5.97,7495,5.9
57,2489,5.66,7451,6.68
57,5301,6.54,7496,5.92
57,8031,6.76,2342,6.2
57,1450,6.37,1670,5.82
57,7499,6.47,1616,5.21
57,7475,6.33,8320,6.24
57,5750,6.6,8158,6.53
57,4617,6.6,2339,6.72
57,2102,5.16,8021,6.79
57,8118,6.14,1659,6.57
57,7489,6.54,7183,5.58
57,7179,5.06,7546,5.4
57,7279,6.22,7192,5.77
57,7052,5.33,5215,6.83
57,8600,6.38,7320,6.54
57,2010,6.25,7080,5.27
57,2037,6.42,2620,5.93
57,5890,6.67,7509,6.03
57,7182,5.16,7390,6.84
57,7830,5.26,8179,6.48
57,7472,6.25,7019,5.2
57,8192,5.52,7057,5.35
57,2511,6.21,7021,5.21
57,5531,5.15,7710,5.42
57,4613,5.34,7550,5.27
57,2593,5.8,5510,5.15
57,8260,6.18,2442,6.17
57,7061,5.4,1419,6.54
57,1675,5.24,2351,5.49
57,2362,6.74,5250,6.08
57,7501,6.85,2020,5.68
57,2870,5.31,7053,5.22
57,2302,6.43,8311,5.88
57,8251,6.16,2392,6.15
57,2107,5.53,8161,6.71
57,4536,6.01,2980,5.61
57,5800,6.36,7500,5.33
57,4645,6.73,5726,6.23
57,7250,6.62,5711,6.62
57,5395,5.34,1810,6.52
57,5500,5.42,7354,5.51
57,7820,5.39,2606,5.92
57,1640,6.27,1908,5.28
57,7600,5.9,5626,6.71
57,7547,5.21,7238,6.43
57,7512,5.38,7497,5.19
57,2273,5.41,7026,5.38
57,2056,6.34,7505,6.1
57,5870,6.78,8620,6.04
57,7100,5.24,8117,6.02
57,7039,5.93,8208,6.79
57,2900,6.62,2036,5.8
57,1900,6.65,2384,5.92
57,8325,5.63,4100,6.11
57,7242,5.28,5455,5.79
57,7351,5.82,2575,5.46
57,5300,6.91,5731,5.39
57,2521,5.78,7488,6.19
57,5849,6.65,7042,5.55
57,8130,6.58,7096,5.54
57,2445,5.39,2720,5.43
57,2092,6.28,5593,6.47
57,7205,5.56,2025,5.78
57,8040,6.64,2488,5.73
57,2308,5.22,7340,6.68
57,4625,6.4,2217,6.24
57,5390,5.59,7233,5.09
57,7286,6.36,5661,5.96
57,5950,5.99,7165,6.09
57,2500,6.16,5471,5.21
57,7291,6.35,2235,5.64
57,7188,5.5,5764,6.74
57,2122,5.15,5990,6.54
57,2514,5.19,8193,6.73
57,8280,6.38,1942,6.26
57,8191,6.07,2411,5.07
57,7237,5.43,8211,5.76
57,7477,6.12,2635,5.22
58,7820,5.39,7237,5.43
58,8031,6.76,2616,5.97
58,2305,5.41,7490,5.52
58,1810,6.52,8211,5.76
58,2342,6.2,7183,5.58
58,5530,5.38,1903,5.5
58,7710,5.42,7546,5.4
58,5510,5.15,8600,6.38
58,2382,5.67,2515,6.09
58,8192,5.52,1640,6.27
58,1659,6.57,1650,6.65
58,7493,5.35,5390,5.59
58,7451,6.68,2018,5.56
58,7039,5.93,5726,6.23
58,2372,5.48,2389,6.61
58,5661,5.96,2392,6.15
58,5750,6.6,2606,5.92
58,1675,5.24,2513,5.8
58,7550,5.27,5301,6.54
58,7291,6.35,2217,6.24
58,7019,5.2,7095,5.99
58,7461,5.8,7188,5.5
58,7205,5.56,7248,5.22
58,8130,6.58,5020,6.32
58,7021,5.21,5849,6.65
58,7506,5.34,2102,5.16
58,2511,6.21,2870,5.31
58,8205,6.62,7192,5.77
58,7660,6.61,7238,6.43
58,1419,6.54,7140,5.5
58,7900,6.5,1605,6.59
58,7352,6.2,7100,5.24
58,2010,6.25,2235,5.64
58,4100,6.11,8206,6.43
58,2500,6.16,2635,5.22
58,9156,6.43,7472,6.25
58,5900,5.93,7250,6.62
58,1333,6.11,5740,5.21
58,7489,6.54,1720,6.79
58,2521,5.78,2605,6.26
58,2514,5.19,7300,5.64
58,7503,5.77,7515,6.19
58,2358,6.56,5875,6.03
58,8251,6.16,7286,6.36
58,2020,5.68,8191,6.07
58,2720,5.43,2152,6.93
58,2032,5.58,4619,6.46
58,5635,6.25,5800,6.36
58,5711,6.62,7182,5.16
58,8179,6.48,7240,6.02
58,2273,5.41,5628,6.51
58,8341,6.25,2359,5.87
58,8158,6.53,1616,5.21
58,1942,6.26,2191,5.3
58,1908,5.28,5593,6.47
58,5665,6.15,2122,5.15
58,7512,5.38,2362,6.74
58,7600,5.9,4613,5.34
58,5500,5.42,5626,6.71
58,2019,6.07,7233,5.09
58,8620,6.04,4536,6.01
58,7488,6.19,8021,6.79
58,7440,6.32,7057,5.35
58,2560,6.34,7001,5.32
58,2594,6.05,7482,6.36
58,2435,5.84,7179,5.06
58,7351,5.82,7190,5.55
