ParticipantNo,lChoice,lValue,rChoice,rValue
49,1640,6.27,5593,6.47
49,5626,6.71,4672,6
49,2488,5.73,1850,6.15
49,7017,5.18,2372,5.48
49,5731,5.39,7530,6.71
49,7450,6.4,1640,6.16
50,7900,6.5,2020,5.68
50,8191,6.07,4609,6.71
50,7488,6.19,7507,6.25
50,7019,5.2,5301,6.54
50,7281,6.4,1720,6.79
50,8341,6.25,2038,5.09
50,7061,5.4,7504,5.67
50,8031,6.76,5726,6.23
50,7497,5.19,7710,5.42
50,2485,5.69,2092,6.28
50,7512,5.38,7279,6.22
50,4604,5.98,8320,6.24
50,7237,5.43,4606,6.55
50,8192,5.52,7547,5.21
50,2384,5.92,2521,5.78
50,5750,6.6,5635,6.25
50,7284,6.21,7506,5.34
50,5215,6.83,7291,6.35
50,7192,5.77,5530,5.38
50,8620,6.04,2036,5.8
50,5500,5.42,7352,6.2
50,7500,5.33,7190,5.55
50,7482,6.36,4605,5.59
50,7505,6.1,2056,6.34
50,1942,6.26,2597,5.61
50,7165,6.09,7195,6.02
50,5661,5.96,2606,5.92
50,7495,5.9,4693,6.16
50,2394,5.76,4619,6.46
50,5720,6.31,7057,5.35
50,2342,6.2,2122,5.15
50,4100,6.11,7390,6.84
50,2060,6.49,4600,6.41
50,2580,5.71,7499,6.47
50,4698,6.5,1850,6.15
50,2435,5.84,1616,5.21
50,2442,6.17,2518,5.67
50,7503,5.77,7632,5.22
50,7300,5.64,2308,5.22
50,2513,5.8,2616,5.97
50,8021,6.79,2489,5.66
50,8118,6.14,8325,5.63
50,1900,6.65,2514,5.19
50,7489,6.54,1419,6.54
50,5990,6.54,6250,6.32
50,7461,5.8,7026,5.38
50,8040,6.64,5628,6.51
50,2487,5.2,4598,6.33
50,2411,5.07,7620,5.78
50,7248,5.22,1595,6.22
50,5020,6.32,2377,5.19
50,7042,5.55,2390,5.4
50,2010,6.25,5950,5.99
50,4677,6.58,2302,6.43
50,5800,6.36,2374,6.29
50,8280,6.38,2358,6.56
50,7351,5.82,2445,5.39
50,2720,5.43,2018,5.56
50,7014,5.15,8465,5.96
50,2351,5.49,7481,6.53
50,1313,5.65,5250,6.08
50,2320,6.17,5665,6.15
50,8260,6.18,7490,5.52
50,2594,6.05,1640,6.27
50,5531,5.15,2389,6.61
50,8220,6.5,2900,6.62
50,4601,6.82,7320,6.54
50,8193,6.73,2019,6.07
50,2305,5.41,2500,6.16
50,5764,6.74,2357,5.41
50,7475,6.33,7183,5.58
50,7017,5.18,7095,5.99
50,1947,5.85,5410,6.11
50,2560,6.34,8130,6.58
50,7496,5.92,7493,5.35
50,8205,6.62,2575,5.46
50,7460,6.81,2579,5.53
50,8467,6.35,7513,5.45
50,8208,6.79,7236,5.64
50,2025,5.78,2102,5.16
50,2880,5.18,7451,6.68
50,7289,6.32,5849,6.65
50,7238,6.43,7283,5.5
50,1121,5.79,7188,5.5
50,4536,6.01,7285,5.67
50,8311,5.88,5890,6.67
50,5395,5.34,8211,5.76
50,7510,6.05,2339,6.72
50,5731,5.39,8251,6.16
50,1640,6.16,8161,6.71
50,7033,5.4,2870,5.31
50,5593,6.47,2385,5.2
50,7021,5.21,4613,5.34
50,5300,6.91,2499,5.34
50,7340,6.68,4666,6.24
50,1450,6.37,1908,5.28
50,7140,5.5,7080,5.27
50,7477,6.12,2359,5.87
50,7472,6.25,7550,5.27
50,5520,5.33,1650,6.65
51,7495,5.9,7192,5.77
51,2032,5.58,2308,5.22
51,7547,5.21,7496,5.92
51,2036,5.8,8341,6.25
51,2435,5.84,2107,5.53
51,7450,6.4,7240,6.02
51,2488,5.73,7503,5.77
51,7042,5.55,5395,5.34
51,5764,6.74,2620,5.93
51,7284,6.21,2191,5.3
51,2359,5.87,7460,6.81
51,7188,5.5,7504,5.67
51,2018,5.56,1640,6.16
51,7451,6.68,1333,6.11
51,2580,5.71,7710,5.42
51,7340,6.68,7080,5.27
51,2357,5.41,8206,6.43
51,8311,5.88,7281,6.4
51,8280,6.38,8161,6.71
51,8211,5.76,7279,6.22
51,7095,5.99,8241,5.76
51,2518,5.67,1850,6.15
51,8325,5.63,4601,6.82
51,4605,5.59,7286,6.36
51,2594,6.05,2019,6.07
51,2616,5.97,2597,5.61
51,5890,6.67,4613,5.34
51,2635,5.22,4600,6.41
51,7489,6.54,8620,6.04
51,2593,5.8,7354,5.51
51,4606,6.55,5661,5.96
51,7021,5.21,2235,5.64
51,7205,5.56,2487,5.2
51,1313,5.65,5410,6.11
51,7499,6.47,4604,5.98
51,1910,6.71,7352,6.2
51,7242,5.28,1942,6.26
51,1121,5.79,8179,6.48
51,5500,5.42,5040,5.39
51,7014,5.15,7100,5.24
51,7402,5.98,7165,6.09
51,8130,6.58,2600,5.84
51,1661,6.14,5726,6.23
51,2374,6.29,2381,5.25
51,4693,6.16,2385,5.2
51,7236,5.64,2390,5.4
51,8205,6.62,7019,5.2
51,5020,6.32,5533,5.31
51,2382,5.67,4619,6.46
51,2511,6.21,2320,6.17
51,1720,6.79,2305,5.41
51,2500,6.16,5711,6.62
51,1605,6.59,5301,6.54
51,7182,5.16,7053,5.22
51,2037,6.42,7061,5.4
51,5849,6.65,2606,5.92
51,7183,5.58,8312,5.37
51,2384,5.92,5530,5.38
51,7481,6.53,5593,6.47
51,1810,6.52,4536,6.01
51,4645,6.73,5731,5.39
51,5622,6.33,7291,6.35
51,2217,6.24,2351,5.49
51,5990,6.54,7300,5.64
51,1660,6.49,7600,5.9
51,7546,5.4,7285,5.67
51,4625,6.4,7530,6.71
51,4598,6.33,2362,6.74
51,5665,6.15,8040,6.64
51,2152,6.93,2060,6.49
51,5750,6.6,1616,5.21
51,7233,5.09,4617,6.6
51,7461,5.8,5720,6.31
51,7820,5.39,2560,6.34
51,7632,5.22,7493,5.35
51,5390,5.59,7512,5.38
51,2575,5.46,7497,5.19
51,2389,6.61,1595,6.22
51,2411,5.07,2358,6.56
51,1908,5.28,7509,6.03
51,7390,6.84,7620,5.78
51,7660,6.61,2025,5.78
51,8467,6.35,2514,5.19
51,8208,6.79,4609,6.71
51,2445,5.39,7477,6.12
51,7289,6.32,2720,5.43
51,7507,6.25,7096,5.54
51,7490,5.52,8260,6.18
51,7482,6.36,8118,6.14
51,7190,5.55,1650,6.65
51,2513,5.8,8050,6.24
51,5250,6.08,1560,5.97
51,5870,6.78,8117,6.02
51,2020,5.68,5900,5.93
51,5300,6.91,2302,6.43
51,7017,5.18,7052,5.33
51,1900,6.65,5455,5.79
51,4666,6.24,1659,6.57
51,2339,6.72,2372,5.48
51,5875,6.03,7830,5.26
52,2025,5.78,2870,5.31
52,7550,5.27,2518,5.67
52,7286,6.36,2485,5.69
52,7001,5.32,7460,6.81
52,5395,5.34,2487,5.2
52,7279,6.22,7710,5.42
52,7451,6.68,7291,6.35
52,7021,5.21,2594,6.05
52,5626,6.71,2593,5.8
52,1450,6.37,7183,5.58
52,7248,5.22,7019,5.2
52,8192,5.52,1850,6.15
52,1947,5.85,2390,5.4
52,1333,6.11,5622,6.33
52,2358,6.56,2357,5.41
52,2191,5.3,4605,5.59
52,7503,5.77,5390,5.59
52,2620,5.93,4604,5.98
52,8161,6.71,2616,5.97
52,4672,6,2980,5.61
52,2580,5.71,2506,5.67
52,5593,6.47,2900,6.62
52,2092,6.28,7340,6.68
52,2032,5.58,5471,5.21
52,7481,6.53,8205,6.62
52,8260,6.18,7402,5.98
52,1908,5.28,8211,5.76
52,2880,5.18,2597,5.61
52,7281,6.4,7482,6.36
52,7509,6.03,2235,5.64
52,5520,5.33,5849,6.65
52,2499,5.34,2560,6.34
52,2381,5.25,2635,5.22
52,4625,6.4,4613,5.34
52,1810,6.52,8031,6.76
52,1942,6.26,2152,6.93
52,2056,6.34,2606,5.92
52,1121,5.79,5720,6.31
52,5726,6.23,7140,5.5
52,1675,5.24,2377,5.19
52,7284,6.21,7512,5.38
52,1659,6.57,8465,5.96
52,7600,5.9,5764,6.74
52,2513,5.8,7501,6.85
52,8320,6.24,7233,5.09
52,7080,5.27,1605,6.59
52,7547,5.21,8040,6.64
52,5750,6.6,5531,5.15
52,8178,6.5,7033,5.4
52,7249,5.24,7495,5.9
52,8206,6.43,5870,6.78
52,1720,6.79,8208,6.79
52,1910,6.71,7820,5.39
52,7660,6.61,7505,6.1
52,1640,6.16,4100,6.11
52,8250,6.19,2351,5.49
52,2339,6.72,2720,5.43
52,8311,5.88,7499,6.47
52,8158,6.53,7450,6.4
52,5711,6.62,7489,6.54
52,7506,5.34,7496,5.92
52,7039,5.93,5990,6.54
52,1595,6.22,7250,6.62
52,7504,5.67,5530,5.38
52,1640,6.27,1903,5.5
52,7900,6.5,7477,6.12
52,7026,5.38,2037,6.42
52,6250,6.32,8241,5.76
52,2018,5.56,2411,5.07
52,5301,6.54,2102,5.16
52,2385,5.2,2036,5.8
52,7493,5.35,8280,6.38
52,8050,6.24,2389,6.61
52,5410,6.11,5455,5.79
52,2488,5.73,2382,5.67
52,4693,6.16,7053,5.22
52,4666,6.24,7632,5.22
52,5510,5.15,7238,6.43
52,7354,5.51,5533,5.31
52,7242,5.28,2600,5.84
52,2521,5.78,7352,6.2
52,7289,6.32,8130,6.58
52,2489,5.66,4536,6.01
52,1900,6.65,7188,5.5
52,5250,6.08,7057,5.35
52,5740,5.21,2384,5.92
52,2217,6.24,2038,5.09
52,7546,5.4,1313,5.65
52,2320,6.17,8117,6.02
52,5215,6.83,7100,5.24
52,7513,5.45,2359,5.87
52,5040,5.39,8251,6.16
52,4677,6.58,8467,6.35
52,7195,6.02,8118,6.14
52,2394,5.76,2442,6.17
52,2500,6.16,7530,6.71
52,7017,5.18,5950,5.99
52,5661,5.96,8179,6.48
52,2445,5.39,1560,5.97
52,2305,5.41,7182,5.16
53,7026,5.38,7493,5.35
53,7506,5.34,8341,6.25
53,4677,6.58,2389,6.61
53,7238,6.43,7281,6.4
53,2511,6.21,4693,6.16
53,8211,5.76,7286,6.36
53,1942,6.26,2394,5.76
53,2620,5.93,7632,5.22
53,7240,6.02,5455,5.79
53,2384,5.92,8031,6.76
53,5500,5.42,7490,5.52
53,5950,5.99,7354,5.51
53,7014,5.15,8465,5.96
53,1450,6.37,5533,5.31
53,5800,6.36,4650,6.96
53,4666,6.24,2056,6.34
53,7513,5.45,2515,6.09
53,1650,6.65,7512,5.38
53,2489,5.66,8280,6.38
53,1908,5.28,5720,6.31
53,7192,5.77,2594,6.05
53,1616,5.21,7233,5.09
53,5740,5.21,2020,5.68
53,1333,6.11,5520,5.33
53,1900,6.65,2038,5.09
53,7195,6.02,7500,5.33
53,7340,6.68,7284,6.21
53,5390,5.59,5870,6.78
53,2060,6.49,5726,6.23
53,1121,5.79,5510,5.15
53,2518,5.67,7547,5.21
53,5250,6.08,7096,5.54
53,8193,6.73,2514,5.19
53,7242,5.28,2305,5.41
53,5410,6.11,7249,5.24
53,2495,5.22,4645,6.73
53,7289,6.32,2597,5.61
53,2579,5.53,8220,6.5
53,7503,5.77,5711,6.62
53,4672,6,5622,6.33
53,2392,6.15,7182,5.16
53,7489,6.54,2010,6.25
53,7188,5.5,2217,6.24
53,2339,6.72,7279,6.22
53,1640,6.16,4617,6.6
53,8208,6.79,8158,6.53
53,7488,6.19,7300,5.64
53,2600,5.84,7660,6.61
53,7600,5.9,4536,6.01
53,1605,6.59,2235,5.64
53,7017,5.18,8050,6.24
53,5530,5.38,7402,5.98
53,4609,6.71,7900,6.5
53,7352,6.2,8311,5.88
53,5990,6.54,2616,5.97
53,2377,5.19,5750,6.6
53,7080,5.27,2605,6.26
53,7205,5.56,5890,6.67
53,2521,5.78,7451,6.68
53,2870,5.31,4598,6.33
53,5665,6.15,7477,6.12
53,7052,5.33,7001,5.32
53,4698,6.5,2037,6.42
53,4100,6.11,7095,5.99
53,2357,5.41,8251,6.16
53,4604,5.98,7497,5.19
53,7190,5.55,1720,6.79
53,2513,5.8,7390,6.84
53,2580,5.71,7481,6.53
53,2092,6.28,7351,5.82
53,2358,6.56,7515,6.19
53,2032,5.58,7620,5.78
53,2445,5.39,5661,5.96
53,4605,5.59,5849,6.65
53,7283,5.5,5875,6.03
53,2900,6.62,7061,5.4
53,7475,6.33,2036,5.8
53,1670,5.82,5301,6.54
53,8191,6.07,5628,6.51
53,7450,6.4,2593,5.8
53,5300,6.91,2372,5.48
53,2302,6.43,5395,5.34
53,8467,6.35,7179,5.06
53,7042,5.55,2359,5.87
53,7250,6.62,7320,6.54
53,7236,5.64,7057,5.35
53,2122,5.15,1313,5.65
53,4625,6.4,7482,6.36
53,7165,6.09,7291,6.35
53,1419,6.54,7237,5.43
53,8260,6.18,7496,5.92
53,7183,5.58,2107,5.53
53,4601,6.82,1659,6.57
53,8325,5.63,7248,5.22
53,8600,6.38,8320,6.24
53,7140,5.5,1660,6.49
53,2374,6.29,2487,5.2
53,2390,5.4,2362,6.74
53,4606,6.55,7440,6.32
53,2342,6.2,5731,5.39
54,5726,6.23,7495,5.9
54,2037,6.42,2442,6.17
54,2217,6.24,8325,5.63
54,2019,6.07,2381,5.25
54,8620,6.04,1903,5.5
54,7053,5.22,8206,6.43
54,1595,6.22,7461,5.8
54,5040,5.39,2038,5.09
54,9156,6.43,1720,6.79
54,5455,5.79,7505,6.1
54,7351,5.82,8130,6.58
54,2107,5.53,5890,6.67
54,5410,6.11,8117,6.02
54,7233,5.09,7205,5.56
54,5720,6.31,2579,5.53
54,4605,5.59,4650,6.96
54,7289,6.32,7095,5.99
54,7096,5.54,2152,6.93
54,7504,5.67,2514,5.19
54,7490,5.52,2010,6.25
54,8280,6.38,8220,6.5
54,5628,6.51,7249,5.24
54,1640,6.16,7039,5.93
54,7182,5.16,1450,6.37
54,7291,6.35,7052,5.33
54,8191,6.07,2273,5.41
54,7830,5.26,7237,5.43
54,4536,6.01,2720,5.43
54,1900,6.65,2518,5.67
54,7001,5.32,7450,6.4
54,8161,6.71,7285,5.67
54,4693,6.16,2235,5.64
54,8241,5.76,7352,6.2
54,7660,6.61,7195,6.02
54,8250,6.19,1313,5.65
54,8050,6.24,8341,6.25
54,2594,6.05,7515,6.19
54,1616,5.21,7057,5.35
54,2377,5.19,5020,6.32
54,7236,5.64,7320,6.54
54,1675,5.24,5711,6.62
54,7183,5.58,7513,5.45
54,5990,6.54,7238,6.43
54,7482,6.36,5300,6.91
54,5250,6.08,7140,5.5
54,2593,5.8,7250,6.62
54,5530,5.38,7014,5.15
54,5301,6.54,7477,6.12
54,1650,6.65,7509,6.03
54,8260,6.18,4619,6.46
54,2445,5.39,5533,5.31
54,7472,6.25,4598,6.33
54,4617,6.6,7475,6.33
54,1605,6.59,1947,5.85
54,5215,6.83,2605,6.26
54,2374,6.29,5950,5.99
54,2521,5.78,7190,5.55
54,4625,6.4,7550,5.27
54,1419,6.54,7281,6.4
54,7284,6.21,2390,5.4
54,5849,6.65,5500,5.42
54,5875,6.03,8178,6.5
54,5750,6.6,1910,6.71
54,8205,6.62,8311,5.88
54,2600,5.84,5665,6.15
54,7440,6.32,7390,6.84
54,7530,6.71,2359,5.87
54,4604,5.98,8312,5.37
54,7500,5.33,4601,6.82
54,1670,5.82,2358,6.56
54,7033,5.4,2384,5.92
54,2435,5.84,2900,6.62
54,2394,5.76,7497,5.19
54,8320,6.24,2385,5.2
54,2487,5.2,7820,5.39
54,7042,5.55,7506,5.34
54,7600,5.9,2025,5.78
54,4677,6.58,5622,6.33
54,1850,6.15,8208,6.79
54,2102,5.16,2506,5.67
54,7488,6.19,2870,5.31
54,5635,6.25,7188,5.5
54,2411,5.07,7080,5.27
54,2092,6.28,2489,5.66
54,1659,6.57,2515,6.09
54,4606,6.55,6250,6.32
54,7061,5.4,2056,6.34
54,7279,6.22,1810,6.52
54,7481,6.53,2191,5.3
54,2580,5.71,2339,6.72
54,2351,5.49,2389,6.61
54,2308,5.22,2302,6.43
54,2020,5.68,4613,5.34
54,7710,5.42,1640,6.27
54,2500,6.16,7354,5.51
54,8031,6.76,7340,6.68
54,7192,5.77,1661,6.14
54,2362,6.74,5661,5.96
54,8600,6.38,5531,5.15
54,4672,6,8040,6.64
55,7500,5.33,7192,5.77
55,2575,5.46,7515,6.19
55,7509,6.03,7451,6.68
55,5520,5.33,8312,5.37
55,7236,5.64,7283,5.5
55,4600,6.41,8220,6.5
55,7450,6.4,2560,6.34
55,7490,5.52,8130,6.58
55,1313,5.65,7620,5.78
55,7080,5.27,7096,5.54
55,8600,6.38,7279,6.22
55,7477,6.12,1675,5.24
55,1595,6.22,5530,5.38
55,2308,5.22,8280,6.38
55,2394,5.76,5455,5.79
55,4609,6.71,2495,5.22
55,2372,5.48,2056,6.34
55,1903,5.5,1660,6.49
55,8040,6.64,7165,6.09
55,7188,5.5,7900,6.5
55,5950,5.99,2038,5.09
55,7100,5.24,1720,6.79
55,7026,5.38,5900,5.93
55,7512,5.38,4645,6.73
55,2597,5.61,8161,6.71
55,2020,5.68,7513,5.45
55,1942,6.26,5040,5.39
55,8191,6.07,5849,6.65
55,1450,6.37,7820,5.39
55,2488,5.73,7390,6.84
55,2606,5.92,7061,5.4
55,8050,6.24,7440,6.32
55,2273,5.41,8193,6.73
55,2580,5.71,1850,6.15
55,7660,6.61,5635,6.25
55,1333,6.11,7140,5.5
55,7475,6.33,4601,6.82
55,5390,5.59,4100,6.11
55,7497,5.19,7499,6.47
55,7710,5.42,2060,6.49
55,5740,5.21,4598,6.33
55,5471,5.21,7284,6.21
55,7249,5.24,7320,6.54
55,4650,6.96,2616,5.97
55,5593,6.47,7550,5.27
55,2511,6.21,8158,6.53
55,2521,5.78,2392,6.15
55,8465,5.96,8206,6.43
55,7179,5.06,2600,5.84
55,7402,5.98,7053,5.22
55,7472,6.25,2010,6.25
55,5711,6.62,4606,6.55
55,7014,5.15,1810,6.52
55,2487,5.2,1900,6.65
55,5628,6.51,5800,6.36
55,7505,6.1,7057,5.35
55,2152,6.93,2720,5.43
55,1650,6.65,1661,6.14
55,1640,6.16,2579,5.53
55,7340,6.68,2359,5.87
55,1670,5.82,7285,5.67
55,7052,5.33,2381,5.25
55,7183,5.58,5510,5.15
55,2382,5.67,2018,5.56
55,2635,5.22,2518,5.67
55,1419,6.54,1616,5.21
55,2385,5.2,7248,5.22
55,4604,5.98,7488,6.19
55,7507,6.25,7238,6.43
55,2339,6.72,8241,5.76
55,7351,5.82,7017,5.18
55,2489,5.66,4536,6.01
55,5301,6.54,5726,6.23
55,7237,5.43,9156,6.43
55,5215,6.83,2362,6.74
55,8260,6.18,7019,5.2
55,7460,6.81,2036,5.8
55,8178,6.5,7021,5.21
55,7632,5.22,2485,5.69
55,2593,5.8,4677,6.58
55,7281,6.4,7240,6.02
55,1910,6.71,7242,5.28
55,7495,5.9,8031,6.76
55,1560,5.97,5890,6.67
55,8211,5.76,7205,5.56
55,2900,6.62,8311,5.88
55,7250,6.62,2107,5.53
55,4672,6,7195,6.02
55,5300,6.91,5990,6.54
55,7493,5.35,7530,6.71
55,8251,6.16,5731,5.39
55,7233,5.09,2191,5.3
55,5720,6.31,7547,5.21
55,5020,6.32,2019,6.07
55,8205,6.62,6250,6.32
55,4605,5.59,7352,6.2
55,1947,5.85,2025,5.78
55,8325,5.63,5750,6.6
55,2358,6.56,2351,5.49
55,8250,6.19,7095,5.99
56,2594,6.05,7026,5.38
56,1903,5.5,4693,6.16
56,7440,6.32,5622,6.33
56,7286,6.36,2010,6.25
56,7510,6.05,5510,5.15
56,8178,6.5,7632,5.22
56,8050,6.24,2374,6.29
56,4606,6.55,2575,5.46
56,4698,6.5,4601,6.82
56,1910,6.71,7900,6.5
56,8280,6.38,2122,5.15
56,5740,5.21,2092,6.28
56,2389,6.61,1850,6.15
56,7504,5.67,2358,6.56
56,1121,5.79,7493,5.35
56,2382,5.67,1333,6.11
56,7242,5.28,2445,5.39
56,2377,5.19,2506,5.67
56,8325,5.63,5301,6.54
56,2020,5.68,2056,6.34
56,1650,6.65,7053,5.22
56,2980,5.61,2359,5.87
56,2600,5.84,2392,6.15
56,8040,6.64,8193,6.73
56,1661,6.14,9156,6.43
56,4604,5.98,7195,6.02
56,1640,6.16,1900,6.65
56,7001,5.32,8220,6.5
56,7472,6.25,7550,5.27
56,7390,6.84,2025,5.78
56,2235,5.64,7351,5.82
56,7507,6.25,7620,5.78
56,7042,5.55,8191,6.07
56,7710,5.42,8251,6.16
56,2384,5.92,5628,6.51
56,8341,6.25,7546,5.4
56,7450,6.4,1670,5.82
56,5875,6.03,5520,5.33
56,2152,6.93,2102,5.16
56,4598,6.33,7017,5.18
56,5530,5.38,2487,5.2
56,2302,6.43,1908,5.28
56,7057,5.35,2485,5.69
56,8206,6.43,7660,6.61
56,7489,6.54,2032,5.58
56,2273,5.41,2018,5.56
56,7499,6.47,2351,5.49
56,2308,5.22,5300,6.91
56,7354,5.51,7165,6.09
56,7481,6.53,7061,5.4
56,2720,5.43,4609,6.71
56,1675,5.24,8312,5.37
56,7460,6.81,2107,5.53
56,2560,6.34,7505,6.1
56,8021,6.79,5533,5.31
56,2357,5.41,2435,5.84
56,7340,6.68,7188,5.5
56,4617,6.6,8158,6.53
56,5665,6.15,5215,6.83
56,7497,5.19,7238,6.43
56,7285,5.67,5531,5.15
56,4619,6.46,1616,5.21
56,8250,6.19,7021,5.21
56,1810,6.52,2036,5.8
56,7284,6.21,5500,5.42
56,7281,6.4,8208,6.79
56,7140,5.5,7600,5.9
56,7283,5.5,1720,6.79
56,5711,6.62,7509,6.03
56,7488,6.19,5731,5.39
56,7039,5.93,7496,5.92
56,5890,6.67,1313,5.65
56,7503,5.77,7237,5.43
56,2060,6.49,4613,5.34
56,7506,5.34,1419,6.54
56,7019,5.2,2515,6.09
56,4600,6.41,2488,5.73
56,4536,6.01,7501,6.85
56,4666,6.24,2580,5.71
56,2620,5.93,5990,6.54
56,4677,6.58,2342,6.2
56,2394,5.76,2372,5.48
56,2518,5.67,7320,6.54
56,2038,5.09,7820,5.39
56,2339,6.72,7513,5.45
56,7477,6.12,5635,6.25
56,5593,6.47,4650,6.96
56,4100,6.11,2217,6.24
56,7402,5.98,8211,5.76
56,1560,5.97,8320,6.24
56,5750,6.6,2381,5.25
56,2320,6.17,8117,6.02
56,7095,5.99,2500,6.16
56,5764,6.74,2616,5.97
56,1595,6.22,7100,5.24
56,7249,5.24,2635,5.22
56,7096,5.54,8620,6.04
56,5870,6.78,7530,6.71
56,7080,5.27,5661,5.96
56,5900,5.93,7490,5.52
57,7509,6.03,7504,5.67
57,7340,6.68,7482,6.36
57,1675,5.24,5950,5.99
57,2351,5.49,7481,6.53
57,8161,6.71,7281,6.4
57,5300,6.91,7250,6.62
57,2521,5.78,1419,6.54
57,2600,5.84,7320,6.54
57,8311,5.88,7014,5.15
57,1670,5.82,1659,6.57
57,7503,5.77,7547,5.21
57,8325,5.63,7496,5.92
57,7620,5.78,7660,6.61
57,7249,5.24,1595,6.22
57,8312,5.37,2020,5.68
57,1900,6.65,7042,5.55
57,5890,6.67,7080,5.27
57,7286,6.36,8208,6.79
57,7279,6.22,7354,5.51
57,8465,5.96,2445,5.39
57,5410,6.11,2362,6.74
57,1121,5.79,7501,6.85
57,7238,6.43,7500,5.33
57,7495,5.9,5520,5.33
57,1650,6.65,2377,5.19
57,5900,5.93,2597,5.61
57,5510,5.15,2606,5.92
57,5301,6.54,8220,6.5
57,4645,6.73,7515,6.19
57,4609,6.71,4601,6.82
57,4693,6.16,8251,6.16
57,5661,5.96,7477,6.12
57,7140,5.5,1903,5.5
57,7001,5.32,7461,5.8
57,6250,6.32,5455,5.79
57,7710,5.42,2381,5.25
57,7440,6.32,4698,6.5
57,8280,6.38,7488,6.19
57,5665,6.15,5870,6.78
57,7237,5.43,2382,5.67
57,8192,5.52,1450,6.37
57,2273,5.41,2357,5.41
57,8205,6.62,7096,5.54
57,2980,5.61,5849,6.65
57,4666,6.24,8021,6.79
57,2635,5.22,2389,6.61
57,7510,6.05,2435,5.84
57,5250,6.08,8031,6.76
57,7352,6.2,7053,5.22
57,2575,5.46,2394,5.76
57,5750,6.6,5740,5.21
57,2900,6.62,2374,6.29
57,8178,6.5,7513,5.45
57,2235,5.64,8040,6.64
57,7451,6.68,2500,6.16
57,5764,6.74,2056,6.34
57,2385,5.2,2359,5.87
57,2302,6.43,2320,6.17
57,7233,5.09,1660,6.49
57,8193,6.73,7512,5.38
57,2518,5.67,1910,6.71
57,1661,6.14,7017,5.18
57,8320,6.24,2019,6.07
57,7205,5.56,8211,5.76
57,7026,5.38,7100,5.24
57,2102,5.16,4100,6.11
57,5215,6.83,2880,5.18
57,7183,5.58,1640,6.16
57,2060,6.49,1810,6.52
57,2122,5.15,7497,5.19
57,8179,6.48,2038,5.09
57,4613,5.34,7179,5.06
57,5990,6.54,1616,5.21
57,2372,5.48,7351,5.82
57,5731,5.39,4650,6.96
57,7192,5.77,7061,5.4
57,8118,6.14,2217,6.24
57,1720,6.79,2107,5.53
57,7632,5.22,4619,6.46
57,2506,5.67,2511,6.21
57,7242,5.28,8467,6.35
57,7900,6.5,7546,5.4
57,8206,6.43,5471,5.21
57,5726,6.23,7472,6.25
57,5800,6.36,2487,5.2
57,8158,6.53,7165,6.09
57,2392,6.15,8241,5.76
57,4672,6,5635,6.25
57,2593,5.8,4677,6.58
57,7550,5.27,1333,6.11
57,7248,5.22,2037,6.42
57,7283,5.5,2390,5.4
57,7530,6.71,5500,5.42
57,5040,5.39,2358,6.56
57,2010,6.25,4606,6.55
57,8117,6.02,1640,6.27
57,4536,6.01,2495,5.22
57,7830,5.26,2489,5.66
57,5395,5.34,2485,5.69
57,8050,6.24,7190,5.55
58,7461,5.8,8251,6.16
58,1900,6.65,7550,5.27
58,7481,6.53,8260,6.18
58,8280,6.38,2107,5.53
58,2381,5.25,7080,5.27
58,7710,5.42,4650,6.96
58,4536,6.01,1942,6.26
58,7061,5.4,7351,5.82
58,5250,6.08,2032,5.58
58,1333,6.11,2489,5.66
58,7052,5.33,2514,5.19
58,7496,5.92,2411,5.07
58,7096,5.54,5215,6.83
58,1313,5.65,8311,5.88
58,2579,5.53,7195,6.02
58,7450,6.4,2980,5.61
58,4613,5.34,8620,6.04
58,5410,6.11,2560,6.34
58,4606,6.55,5740,5.21
58,5990,6.54,7289,6.32
58,5530,5.38,7451,6.68
58,7042,5.55,8178,6.5
58,7300,5.64,7188,5.5
58,5622,6.33,7248,5.22
58,2320,6.17,1903,5.5
58,7500,5.33,7477,6.12
58,7600,5.9,7660,6.61
58,8312,5.37,7238,6.43
58,7285,5.67,2394,5.76
58,1616,5.21,8130,6.58
58,2122,5.15,7182,5.16
58,5849,6.65,5533,5.31
58,2060,6.49,1947,5.85
58,7509,6.03,2036,5.8
58,2597,5.61,5626,6.71
58,2308,5.22,5731,5.39
58,2485,5.69,5020,6.32
58,7019,5.2,2377,5.19
58,8193,6.73,7281,6.4
58,1850,6.15,1595,6.22
58,7402,5.98,7240,6.02
58,7515,6.19,5890,6.67
58,2018,5.56,2511,6.21
58,2435,5.84,2606,5.92
58,2384,5.92,8050,6.24
58,8192,5.52,2900,6.62
58,8191,6.07,1640,6.27
58,4645,6.73,7510,6.05
58,4617,6.6,2092,6.28
58,5750,6.6,4625,6.4
58,7053,5.22,7205,5.56
58,8040,6.64,7505,6.1
58,1675,5.24,2495,5.22
58,1908,5.28,2488,5.73
58,4619,6.46,5455,5.79
58,2616,5.97,5726,6.23
58,7632,5.22,2392,6.15
58,7100,5.24,5500,5.42
58,2635,5.22,2217,6.24
58,7033,5.4,1560,5.97
58,2390,5.4,8465,5.96
58,7320,6.54,4672,6
58,1810,6.52,9156,6.43
58,2038,5.09,4693,6.16
58,7495,5.9,8158,6.53
58,2382,5.67,4677,6.58
58,2019,6.07,7499,6.47
58,1121,5.79,8220,6.5
